Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:12:27   1.7   0.0   5.2  93.1   0.0    2  14846   6724  864  864  864   7.28 
16:12:28   1.6   0.0   5.2  93.1   0.0    2  14779   6395  875  875  875   7.28 
16:12:29   1.7   0.0   5.1  93.2   0.0    3  14582   6295  873  872  873   7.28 
16:12:30   1.4   0.0   5.5  93.1   0.0    2  14947   6585  876  877  876   7.28 
16:12:31   1.5   0.0   5.4  93.2   0.0    1  14914   6645  873  873  873   7.30 
16:12:32   1.5   0.0   5.3  93.3   0.0    2  14606   6495  868  867  868   7.30 
16:12:33   1.5   0.0   5.4  93.0   0.1    2  14664   6613  867  868  867   7.32 
16:12:34   1.6   0.0   5.4  93.0   0.0    2  14835   6585  869  869  869   7.36 
16:12:35   1.5   0.0   5.4  93.1   0.0    2  14763   6801  867  867  867   7.36 
16:12:36   2.1   0.0   5.2  92.7   0.0    2  14687   6792  859  859  859   7.41 
16:12:37   1.5   0.0   5.5  93.0   0.0    2  14681   6607  869  869  870   7.41 
16:12:38   1.6   0.0   5.2  93.2   0.0    2  14745   6674  870  870  869   7.41 
16:12:39   1.8   0.0   5.1  93.2   0.0    2  14732   6854  862  862  862   7.41 
16:12:40   1.3   0.0   5.8  92.9   0.0    2  14479   6474  868  868  868   7.38 
16:12:41   2.0   0.0   4.7  93.3   0.0    3  14653   6538  881  881  881   7.38 
16:12:42   1.9   0.0   4.8  93.3   0.0    2  14738   7121  856  856  856   7.37 
16:12:43   1.5   0.0   5.3  93.2   0.0    4  14532   6988  850  850  850   7.36 
16:12:44   1.9   0.0   4.9  93.2   0.0    2  14680   6880  873  872  873   7.36 
16:12:45   1.8   0.0   5.1  93.2   0.0    2  14530   6893  860  861  860   7.35 
16:12:46   1.6   0.0   5.3  93.1   0.0    2  14698   6857  876  876  878   7.35 
16:12:47   1.8   0.0   5.3  92.9   0.0    3  14736   7123  866  866  866   7.32 
16:12:48   1.6   0.0   5.3  93.0   0.0    2  14672   6923  878  877  878   7.32 
16:12:49   1.8   0.0   5.1  93.2   0.0    2  14622   7011  870  870  870   7.31 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:12:50   1.5   0.0   5.5  93.1   0.0    2  14611   7072  865  865  865   7.31 
16:12:51   1.6   0.0   5.5  92.8   0.0    2  14787   7059  883  883  883   7.30 
16:12:52   1.5   0.0   5.1  93.4   0.0    3  14585   7177  866  867  866   7.30 
16:12:53   1.6   0.0   5.2  93.2   0.0    3  14525   7151  872  872  872   7.29 
16:12:54   1.9   0.0   5.2  92.9   0.0    3  14638   6926  887  887  888   7.28 
16:12:55   1.8   0.0   4.9  93.2   0.0    2  14532   7052  874  874  873   7.28 
16:12:56   1.8   0.0   5.1  93.1   0.0    2  14692   7242  876  875  876   7.26 
16:12:57   1.6   0.0   5.5  92.9   0.0    2  14491   7290  865  865  865   7.26 
16:12:58   1.8   0.0   5.4  92.8   0.0    2  14811   7653  857  858  857   7.25 
16:12:59   1.6   0.0   5.4  93.0   0.0    2  14904   7524  871  870  871   7.25 
16:13:00   1.9   0.0   5.0  93.1   0.0    2  14493   7020  872  873  872   7.24 
16:13:01   1.6   0.0   5.1  93.3   0.0    2  14403   7162  869  869  869   7.24 
16:13:02   1.9   0.0   5.2  92.9   0.0    2  14615   7407  865  864  865   7.24 
16:13:03   1.6   0.0   5.3  93.2   0.0    2  14895   7912  862  863  862   7.23 
16:13:04   1.6   0.0   5.0  93.3   0.0    2  14361   6627  852  852  852   7.23 
16:13:05   1.7   0.0   5.3  93.0   0.0    2  14545   6553  856  856  856   7.23 
16:13:06   1.5   0.0   5.3  93.2   0.0    3  14410   6538  856  856  856   7.23 
16:13:07   1.6   0.0   5.3  93.0   0.0    2  14557   6339  879  879  879   7.23 
16:13:08   1.6   0.0   5.2  93.0   0.2    2  14381   6620  853  853  853   7.23 
16:13:09   1.6   0.0   5.4  93.0   0.0    2  14547   6583  861  861  861   7.24 
16:13:10   1.5   0.0   5.5  93.0   0.0    2  14413   6247  870  869  873   7.24 
16:13:11   1.8   0.0   4.9  93.3   0.0    2  14483   6380  863  862  862   7.25 
16:13:12   1.8   0.0   4.9  93.3   0.0    2  14540   6768  855  856  855   7.30 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:13:13   1.9   0.0   5.0  93.1   0.0    2  14588   6716  866  865  866   7.30 
16:13:14   1.8   0.0   5.1  93.1   0.0    2  14430   5724  883  884  883   7.35 
16:13:15   1.6   0.0   5.2  93.1   0.0    2  14605   6513  865  865  865   7.35 
16:13:16   1.7   0.0   5.2  93.1   0.0    2  14545   6693  854  853  854   7.32 
16:13:17   1.7   0.0   5.1  93.0   0.1    2  14489   6372  868  868  868   7.32 
16:13:18   1.7   0.0   5.1  93.2   0.0    2  14369   6294  868  868  868   7.33 
16:13:19   1.8   0.0   5.1  93.1   0.0    2  14899   7013  860  861  860   7.33 
16:13:20   2.0   0.0   4.9  93.0   0.0    2  14521   6770  854  854  855   7.33 
16:13:21   1.3   0.0   5.5  93.2   0.0    2  14450   6196  869  869  868   7.33 
16:13:22   1.7   0.0   5.3  93.0   0.0    2  14722   6812  866  866  866   7.32 
16:13:23   1.5   0.0   5.3  93.2   0.0    2  14677   6974  850  850  850   7.30 
16:13:24   1.7   0.0   5.3  93.0   0.0    3  14722   6933  854  854  854   7.30 
16:13:25   1.8   0.0   5.0  93.2   0.0    2  14503   6572  859  859  859   7.29 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Average   1.7   0.0   5.2  93.1   0.0  2.2 14624.7 6792.5 866.4 866.3 866.4   7.30 
 GeoMean   1.7   0.0   5.2  93.1   0.0  2.1 14624.0 6782.2 866.3 866.3 866.4   7.30 
  StdDev   0.2   0.0   0.2   0.1   0.0  0.4  148.7  375.5  8.6  8.6  8.7   0.05 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
 Minimum   1.3   0.0   4.7  92.7   0.0  1.0 14361.0 5724.0 850.0 850.0 850.0   7.23 
 Maximum   2.1   0.0   5.8  93.4   0.2  4.0 14947.0 7912.0 887.0 887.0 888.0   7.41 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------ 
Summary:
System:   7.30 Watts on average with standard deviation 0.05  
Running for 480.0 seconds (480 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
16:13:27   0.1   0.0   0.1  99.9   0.0    2   1105    908    0    0    1   7.22 
16:13:28   0.1   0.0   0.1  99.8   0.0    2    922    685    0    0    0   7.22 
16:13:29   0.1   0.0   0.1  99.8   0.0    2   1094    896    0    0    0   7.05 
16:13:30   0.3   0.0   0.2  99.5   0.0    2   2368   1848    0    0    0   7.04 
16:13:31   0.3   0.0   0.3  99.5   0.0    2   1523   1313    0    0    0   6.66 
16:13:32   0.1   0.0   0.1  99.7   0.2    2    893    700    0    0    0   6.37 
16:13:33   0.1   0.0   0.1  99.8   0.0    2   1783   1140    0    0    0   6.37 
16:13:34   0.1   0.0   0.0  99.9   0.0    2    806    613    0    0    0   6.10 
16:13:35   0.3   0.0   0.1  99.6   0.0    2   1477    993    4    4    3   6.10 
16:13:36   0.1   0.0   0.1  99.9   0.0    2    769    605    0    0    0   5.84 
16:13:37   0.3   0.0   0.1  99.6   0.0    2   1886   1216    0    0    0   5.84 
16:13:38   2.5   0.0   1.3  96.1   0.2    2   6176   4123   13    9    6   5.67 
16:13:39   2.9   0.0   1.7  95.4   0.0    3  10870   6547    2    0    0   5.67 
16:13:40   1.3   0.0   0.8  97.9   0.0    3   7127   3986    0    0    0   5.80 
16:13:41   4.6   0.0   2.1  93.3   0.0    2  12503   6641    7    6    6   5.83 
16:13:42   2.0   0.0   1.2  96.8   0.0    1   8116   4630    1    0    0   6.17 
16:13:43   3.0   0.0   1.4  95.6   0.0    3   9624   6363    0    0    0   6.28 
16:13:44   3.9   0.0   1.5  94.5   0.1    2   9489   6303    0    0    0   6.28 
16:13:45   0.1   0.0   0.8  99.1   0.0    2   3543   2417    0    0    0   6.47 
16:13:46   5.6   0.0   2.5  91.6   0.3    2  12416   7447   10    8    8   6.47 
16:13:47   3.6   0.0   1.6  94.8   0.0    3  10064   6717    0    0    0   6.69 
16:13:48   1.5   0.0   1.0  97.4   0.1    7   7133   4806    2    2    2   6.69 
16:13:49   3.2   0.0   1.4  95.4   0.0    1  11600   7729    0    0    0   6.78 
16:13:50   0.2   0.0   0.3  99.6   0.0    1   5555   3776    0    0    0   6.78 
16:13:51   0.4   0.0   0.6  98.9   0.0    4   5694   3894    5    5    5   6.98 
16:13:52   0.9   0.0   0.6  98.5   0.0    2   6734   4555    1    1    1   6.97 
16:13:53   0.1   0.0   0.3  99.4   0.2    2   5684   3629    0    0    0   6.97 
16:13:54   0.3   0.0   0.3  99.4   0.0    2   5516   3526    0    0    0   6.96 
16:13:55   0.3   0.0   0.3  99.4   0.0    1   5387   3403    0    0    0   6.96 
16:13:56   0.2   0.0   0.6  99.2   0.0    1   5504   3708    0    0    0   6.91 
16:13:57   2.9   0.0   0.9  96.2   0.0    2   7270   5445   14    6    7   6.91 
16:13:58   1.3   0.0   0.6  98.0   0.0    2   5165   3465    2    2    2   6.97 
16:13:59   2.1   0.0   0.6  97.1   0.1    2   5515   3578    0    0    1   6.94 
16:14:00   2.6   0.0   0.8  96.6   0.0    2   5740   3807    2    0    0   6.94 
16:14:01   2.6   0.0   0.9  96.5   0.0    1   5768   3991    0    0    0   6.93 
16:14:02   3.0   0.0   1.3  95.8   0.0    1   6507   4377    6    6    7   6.93 
16:14:03   2.7   0.0   0.9  96.5   0.0    2   6374   4152    0    0    0   6.93 
16:14:04   2.5   0.0   0.8  96.5   0.2    2   6361   4050    0    0    0   6.93 
16:14:05   3.1   0.0   0.8  96.2   0.0    2   6275   4320    0    0    0   6.97 
16:14:06   2.6   0.0   0.6  96.9   0.0    2   5464   3649    0    0    0   6.97 
16:14:07   5.6   0.0   2.3  92.1   0.0    3   6518   4843    6    6    8   6.98 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
